platform_subscription_id,Variant ID_1,Line Quantity_1,Line Discounted Price_1,Variant ID_2,Line Quantity_2,Line Discounted Price_2,Variant ID_3,Line Quantity_3,Line Discounted Price_3,Variant ID_4,Line Quantity_4,Line Discounted Price_4,Variant ID_5,Line Quantity_5,Line Discounted Price_5,Variant ID_6,Line Quantity_6,Line Discounted Price_6,Variant ID_7,Line Quantity_7,Line Discounted Price_7,Variant ID_8,Line Quantity_8,Line Discounted Price_8,Variant ID_9,Line Quantity_9,Line Discounted Price_9,Variant ID_10,Line Quantity_10,Line Discounted Price_10,Variant ID_11,Line Quantity_11,Line Discounted Price_11,Variant ID_12,Line Quantity_12,Line Discounted Price_12,Variant ID_13,Line Quantity_13,Line Discounted Price_13,Variant ID_14,Line Quantity_14,Line Discounted Price_14,Variant ID_15,Line Quantity_15,Line Discounted Price_15
12034769005,CANCELLED,2022-11-20T05:10:47.970Z,2023-10-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034736237,CANCELLED,2022-11-23T13:31:33.193Z,2023-07-13T00:00:00.000Z,CANCELLED,2022-11-23T13:31:33.193Z,2023-07-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034703469,CANCELLED,2023-03-10T01:32:06.187Z,2023-09-06T11:37:29.855Z,CANCELLED,2023-03-10T01:32:06.187Z,2023-09-06T11:37:29.855Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034670701,CANCELLED,2022-11-21T16:46:54.585Z,2023-04-15T00:00:00.000Z,CANCELLED,2022-11-21T16:46:54.585Z,2023-04-15T00:00:00.000Z,CANCELLED,2022-11-21T16:46:54.585Z,2023-04-15T00:00:00.000Z,CANCELLED,2022-11-21T16:46:54.585Z,2023-04-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034637933,ACTIVE,2022-11-27T19:02:31.970Z,2023-12-04T00:00:00.000Z,ACTIVE,2022-11-27T19:02:31.970Z,2023-12-04T00:00:00.000Z,ACTIVE,2022-11-27T19:02:31.970Z,2023-12-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034605165,ACTIVE,2023-03-02T18:15:33.414Z,2023-10-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034572397,CANCELLED,2022-11-01T23:23:12.869Z,2023-10-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034539629,CANCELLED,2023-03-20T17:17:53.049Z,2023-04-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034506861,CANCELLED,2023-01-27T13:57:56.878Z,2023-07-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034474093,ACTIVE,2023-03-10T13:08:21.534Z,2023-11-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034441325,CANCELLED,2023-01-31T14:48:40.668Z,2024-04-25T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034408557,CANCELLED,2023-02-22T00:05:19.006Z,2023-04-23T00:00:00.000Z,CANCELLED,2023-02-22T00:05:19.006Z,2023-04-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034375789,CANCELLED,2023-03-22T23:26:22.366Z,2023-12-27T21:41:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034343021,ACTIVE,2023-03-03T21:49:53.394Z,2023-11-28T00:00:00.000Z,ACTIVE,2023-03-03T21:49:53.394Z,2023-11-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034310253,ACTIVE,2023-03-01T15:32:49.026Z,2023-11-02T00:00:00.000Z,ACTIVE,2023-03-01T15:32:49.026Z,2023-11-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034277485,CANCELLED,2022-11-25T19:17:40.802Z,2023-05-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034244717,CANCELLED,2023-01-17T00:07:27.408Z,2023-06-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034211949,CANCELLED,2023-02-18T14:04:54.290Z,2023-06-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034179181,CANCELLED,2023-03-05T00:51:52.927Z,2023-10-18T00:00:00.000Z,CANCELLED,2023-03-05T00:51:52.927Z,2023-10-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034146413,ACTIVE,2023-03-10T06:32:48.272Z,2024-03-06T17:43:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034113645,CANCELLED,2023-01-23T15:51:12.696Z,2023-09-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034080877,CANCELLED,2022-11-01T23:22:16.785Z,2023-12-02T01:00:00.000Z,CANCELLED,2022-11-01T23:22:16.785Z,2023-12-02T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034048109,CANCELLED,2023-01-18T16:19:58.818Z,2023-06-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034015341,ACTIVE,2023-02-25T13:57:10.430Z,2023-10-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033982573,CANCELLED,2023-01-18T18:10:06.564Z,2023-06-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033949805,CANCELLED,2022-11-01T23:28:50.854Z,2023-07-19T00:00:00.000Z,CANCELLED,2022-11-01T23:28:50.854Z,2023-07-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033917037,ACTIVE,2023-02-24T21:22:20.969Z,2023-11-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033884269,ACTIVE,2023-03-12T06:55:05.224Z,2023-11-13T00:00:00.000Z,ACTIVE,2023-03-12T06:55:05.224Z,2023-11-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033851501,CANCELLED,2023-03-14T03:11:40.865Z,2023-04-19T00:00:00.000Z,CANCELLED,2023-03-14T03:11:40.865Z,2023-04-19T00:00:00.000Z,CANCELLED,2023-03-14T03:11:40.865Z,2023-04-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033818733,ACTIVE,2022-11-01T23:38:20.635Z,2023-11-30T14:49:01.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033785965,ACTIVE,2022-11-27T16:00:27.818Z,2023-12-07T22:04:47.111Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033753197,ACTIVE,2022-11-28T23:45:33.301Z,2023-12-11T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033720429,PAUSED,2023-03-10T05:56:54.333Z,2023-11-06T19:01:31.000Z,PAUSED,2023-03-10T05:56:54.333Z,2023-11-06T19:01:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033687661,ACTIVE,2023-01-31T12:54:35.245Z,2023-10-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033654893,CANCELLED,2022-11-25T19:48:30.240Z,2023-07-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033622125,CANCELLED,2022-11-02T18:12:48.719Z,2023-11-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033589357,CANCELLED,2022-11-17T20:00:02.353Z,2023-07-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033556589,CANCELLED,2023-03-06T19:46:28.964Z,2023-05-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033523821,ACTIVE,2023-03-08T17:47:41.248Z,2023-11-03T11:05:15.529Z,ACTIVE,2023-03-08T17:47:41.248Z,2023-11-03T11:05:15.529Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033491053,ACTIVE,2022-11-01T23:35:31.732Z,2023-10-21T00:00:00.000Z,ACTIVE,2022-11-01T23:35:31.732Z,2023-10-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033458285,CANCELLED,2023-02-28T00:08:08.872Z,2023-05-17T00:00:00.000Z,CANCELLED,2023-02-28T00:08:08.872Z,2023-05-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033425517,ACTIVE,2022-11-01T23:22:16.564Z,2023-12-17T01:00:00.000Z,ACTIVE,2022-11-01T23:22:16.564Z,2023-12-17T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033392749,CANCELLED,2023-03-02T18:32:55.361Z,2023-06-18T00:00:00.000Z,CANCELLED,2023-03-02T18:32:55.361Z,2023-06-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033359981,CANCELLED,2023-01-25T13:29:56.118Z,2023-10-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033327213,CANCELLED,2022-11-22T06:13:12.403Z,2023-05-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033294445,ACTIVE,2022-11-19T05:34:03.913Z,2023-11-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033261677,CANCELLED,2023-03-14T14:33:21.031Z,2023-10-10T00:00:00.000Z,CANCELLED,2023-03-14T14:33:21.031Z,2023-10-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033228909,CANCELLED,2023-01-24T17:57:21.882Z,2023-09-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033196141,CANCELLED,2023-03-02T00:30:03.977Z,2023-05-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033163373,PAUSED,2023-01-14T19:41:58.668Z,2023-12-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033130605,CANCELLED,2023-01-25T19:58:05.299Z,2023-09-29T00:00:00.000Z,CANCELLED,2023-01-25T19:58:05.299Z,2023-09-29T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033097837,ACTIVE,2022-11-01T23:26:58.449Z,2023-11-07T00:00:00.000Z,ACTIVE,2022-11-01T23:26:58.449Z,2023-11-07T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033065069,ACTIVE,2023-03-21T03:05:28.567Z,2023-11-18T14:03:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033032301,ACTIVE,2023-01-07T00:00:08.895Z,2023-11-20T18:56:26.908Z,ACTIVE,2023-01-07T00:00:08.895Z,2023-11-20T18:56:26.908Z,ACTIVE,2023-01-07T00:00:08.895Z,2023-11-20T18:56:26.908Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032999533,CANCELLED,2023-02-28T16:07:22.215Z,2023-08-15T13:44:34.537Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032966765,CANCELLED,2023-03-14T03:01:07.019Z,2023-07-31T15:04:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032933997,CANCELLED,2023-03-06T01:03:14.601Z,2024-01-04T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032901229,ACTIVE,2022-11-25T03:30:47.810Z,2023-10-27T00:00:00.000Z,ACTIVE,2022-11-25T03:30:47.810Z,2023-10-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032147565,ACTIVE,2023-02-27T01:23:29.557Z,2024-01-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032868461,CANCELLED,2023-02-25T21:36:40.753Z,2023-06-18T00:00:00.000Z,CANCELLED,2023-02-25T21:36:40.753Z,2023-06-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032835693,CANCELLED,2023-03-21T16:01:50.488Z,2023-05-08T00:00:00.000Z,CANCELLED,2023-03-21T16:01:50.488Z,2023-05-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032802925,ACTIVE,2022-10-29T22:15:56.739Z,2023-10-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032770157,CANCELLED,2023-03-11T21:32:16.067Z,2023-05-16T00:00:00.000Z,CANCELLED,2023-03-11T21:32:16.067Z,2023-05-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032737389,ACTIVE,2023-02-01T21:55:27.098Z,2023-10-30T00:00:00.000Z,ACTIVE,2023-02-01T21:55:27.098Z,2023-10-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032704621,CANCELLED,2023-01-16T00:22:41.250Z,2023-06-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032671853,ACTIVE,2023-01-15T01:29:20.883Z,2024-01-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032639085,CANCELLED,2022-11-30T09:35:34.710Z,2023-08-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032606317,ACTIVE,2022-11-23T19:11:14.592Z,2023-11-14T14:21:25.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032573549,CANCELLED,2022-11-20T23:14:22.579Z,2023-07-19T00:00:00.000Z,CANCELLED,2022-11-20T23:14:22.579Z,2023-07-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032540781,ACTIVE,2023-02-27T01:23:29.557Z,2024-01-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032508013,ACTIVE,2023-02-04T12:20:51.726Z,2023-11-14T13:54:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032475245,CANCELLED,2023-03-14T05:10:39.242Z,2023-07-22T00:00:00.000Z,CANCELLED,2023-03-14T05:10:39.242Z,2023-07-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032442477,CANCELLED,2023-03-02T23:52:49.580Z,2023-08-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032409709,PAUSED,2023-02-23T16:41:13.316Z,2024-04-10T00:00:00.000Z,PAUSED,2023-02-23T16:41:13.316Z,2024-04-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032376941,CANCELLED,2023-02-26T16:17:28.692Z,2023-04-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032344173,CANCELLED,2023-03-04T23:47:18.319Z,2023-05-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032311405,CANCELLED,2023-03-25T19:02:39.222Z,2024-04-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032278637,PAUSED,2022-11-24T18:59:34.090Z,2024-03-14T23:59:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032245869,ACTIVE,2023-03-05T21:32:38.394Z,2023-10-30T00:00:00.000Z,ACTIVE,2023-03-05T21:32:38.394Z,2023-10-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032213101,CANCELLED,2023-03-13T20:42:58.686Z,2023-05-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032180333,CANCELLED,2023-02-05T16:29:27.915Z,2023-08-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032114797,CANCELLED,2022-11-24T01:49:20.611Z,2023-06-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032082029,ACTIVE,2023-02-27T02:19:53.972Z,2023-10-25T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032049261,CANCELLED,2023-01-02T03:32:32.012Z,2023-07-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032016493,CANCELLED,2023-03-12T13:58:02.503Z,2023-08-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031983725,CANCELLED,2023-02-20T18:29:06.665Z,2023-04-21T00:00:00.000Z,CANCELLED,2023-02-20T18:29:06.665Z,2023-04-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031950957,CANCELLED,2023-01-31T22:31:00.436Z,2023-11-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031918189,CANCELLED,2022-11-26T17:57:42.506Z,2023-04-29T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031885421,ACTIVE,2022-11-01T23:39:17.130Z,2023-10-25T15:32:12.232Z,ACTIVE,2022-11-01T23:39:17.130Z,2023-10-25T15:32:12.232Z,ACTIVE,2022-11-01T23:39:17.130Z,2023-10-25T15:32:12.232Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031852653,CANCELLED,2023-03-23T03:48:47.933Z,2023-06-21T00:00:00.000Z,CANCELLED,2023-03-23T03:48:47.933Z,2023-06-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031819885,PAUSED,2023-03-01T02:56:43.963Z,2024-03-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031787117,CANCELLED,2022-11-25T14:47:32.743Z,2024-01-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031754349,CANCELLED,2022-11-01T23:30:42.567Z,2023-06-14T01:34:18.724Z,CANCELLED,2022-11-01T23:30:42.567Z,2023-06-14T01:34:18.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031721581,ACTIVE,2023-03-26T23:07:45.432Z,2023-11-16T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031688813,ACTIVE,2022-12-07T23:06:45.530Z,2023-12-05T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031656045,ACTIVE,2023-03-06T16:04:23.702Z,2023-10-20T14:51:20.213Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031623277,ACTIVE,2022-11-27T05:25:14.789Z,2023-12-17T20:26:08.000Z,ACTIVE,2022-11-27T05:25:14.789Z,2023-12-17T20:26:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031590509,CANCELLED,2023-03-10T11:53:44.249Z,2023-07-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031557741,PAUSED,2023-03-06T01:16:30.312Z,2023-11-30T00:00:00.000Z,PAUSED,2023-03-06T01:16:30.312Z,2023-11-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031524973,ACTIVE,2022-12-27T02:10:36.863Z,2023-12-05T01:00:00.000Z,ACTIVE,2022-12-27T02:10:36.863Z,2023-12-05T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031492205,CANCELLED,2022-12-23T23:53:36.448Z,2023-07-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031459437,CANCELLED,2023-03-05T06:44:57.700Z,2023-05-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031426669,CANCELLED,2023-01-09T19:25:51.459Z,2023-08-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031393901,ACTIVE,2022-11-01T23:42:07.177Z,2024-01-03T00:00:00.000Z,ACTIVE,2022-11-01T23:42:07.177Z,2024-01-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031361133,ACTIVE,2023-01-30T16:04:54.832Z,2023-10-27T00:00:00.000Z,ACTIVE,2023-01-30T16:04:54.832Z,2023-10-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031328365,ACTIVE,2023-03-26T14:38:32.574Z,2023-10-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031295597,CANCELLED,2023-02-24T06:19:30.883Z,2024-08-31T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031262829,ACTIVE,2023-02-09T01:15:48.690Z,2023-12-14T17:29:21.130Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031230061,CANCELLED,2023-03-16T00:45:43.832Z,2023-05-15T00:00:00.000Z,CANCELLED,2023-03-16T00:45:43.832Z,2023-05-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031197293,ACTIVE,2023-02-24T01:56:37.209Z,2023-12-21T00:00:00.000Z,ACTIVE,2023-02-24T01:56:37.209Z,2023-12-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031164525,ACTIVE,2022-12-15T00:18:32.775Z,2023-10-28T00:00:00.000Z,ACTIVE,2022-12-15T00:18:32.775Z,2023-10-28T00:00:00.000Z,ACTIVE,2022-12-15T00:18:32.775Z,2023-10-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031131757,CANCELLED,2023-03-07T21:47:34.384Z,2023-09-25T11:53:37.544Z,CANCELLED,2023-03-07T21:47:34.384Z,2023-09-25T11:53:37.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031098989,CANCELLED,2023-03-03T23:09:14.020Z,2023-07-31T00:00:00.000Z,CANCELLED,2023-03-03T23:09:14.020Z,2023-07-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031066221,ACTIVE,2022-11-01T23:37:25.539Z,2023-12-03T00:00:00.000Z,ACTIVE,2022-11-01T23:37:25.539Z,2023-12-03T00:00:00.000Z,ACTIVE,2022-11-01T23:37:25.539Z,2023-12-03T00:00:00.000Z,ACTIVE,2022-11-01T23:37:25.539Z,2023-12-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031033453,ACTIVE,2022-11-01T23:30:44.839Z,2023-11-24T00:00:00.000Z,ACTIVE,2022-11-01T23:30:44.839Z,2023-11-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031000685,ACTIVE,2023-01-02T16:06:44.265Z,2023-10-23T19:51:21.407Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030967917,CANCELLED,2023-02-26T23:34:35.491Z,2023-08-17T00:53:08.141Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030935149,CANCELLED,2022-11-01T23:42:08.877Z,2023-11-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030902381,CANCELLED,2023-03-04T20:05:52.175Z,2023-04-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030869613,CANCELLED,2023-03-12T19:44:38.754Z,2023-10-23T14:58:14.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030836845,CANCELLED,2023-03-20T18:56:10.819Z,2023-04-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030804077,ACTIVE,2022-11-20T21:42:25.944Z,2023-11-13T02:02:22.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030771309,PAUSED,2022-11-01T23:25:08.871Z,2023-10-19T15:13:20.363Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030738541,ACTIVE,2023-02-21T06:14:24.815Z,2025-06-26T00:00:00.000Z,ACTIVE,2023-02-21T06:14:24.815Z,2025-06-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030705773,CANCELLED,2023-01-13T19:07:08.319Z,2024-01-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030673005,CANCELLED,2023-02-11T14:45:03.561Z,2023-05-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030640237,ACTIVE,2022-11-23T14:46:51.949Z,2023-12-16T00:00:00.000Z,ACTIVE,2022-11-23T14:46:51.949Z,2023-12-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030607469,CANCELLED,2023-03-05T05:30:42.207Z,2023-09-22T00:00:00.000Z,CANCELLED,2023-03-05T05:30:42.207Z,2023-09-22T00:00:00.000Z,CANCELLED,2023-03-05T05:30:42.207Z,2023-09-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
